Name,Tag,Address,Phone,Latitude,Longitude
VPBank Phạm Hùng CDM,ATM-24/7,"Tòa nhà Shop W1 và tòa nhà số W1, W2 Lô đất HH, đường Phạm Hùng, phường Mễ Trì, Quận Nam Từ Liêm, thành phố Hà Nội",null,21.011464,105.785935
VPBank Đông Hà Nội CDM,ATM-24/7,"Sảnh Thương mại tầng 1, SH-18, Tòa nhà Century Tower, số 458 Minh Khai, quận Hai Bà Trưng, Hà Nội",null,20.9964269,105.8682295
VPBank Hoàng Quốc Việt CDM,CDM,"184 Hoàng Quốc Việt, quận Cầu Giấy, Hà Nội",null,21.046718,105.79059
VPBank Trung Kính CDM,ATM-24/7,"219 Trung Kính, phường Yên Hòa, quận Cầu Giấy, Hà Nội",null,34.047863,100.6196553
VPBank Lê Văn Sỹ CDM,ATM-24/7,"288-290 Lê Văn Sỹ, quận 3, TP.Hồ Chí Minh",null,10.7870139,106.679744
VPBank Tiền Giang CDM,ATM-24/7,"1A, đường Hùng Vương, phường 1, thành phố Mỹ Tho, tỉnh Tiền Giang",null,10.356711,106.363953
VPBank Trần Thái Tông CDM,ATM-24/7,"D5- Đường Trần Thái Tông, Hà Nội",null,21.0332222,105.7882755
VPBank Tân Túc,ATM-24/7,"353 Nguyễn Hữu Trí, Khu Phố 1, Huyện Bình Chánh, TP.HCM",null,10.693023,106.580566
VPBank Phú Mỹ Hưng CDM,ATM-24/7,"85 Hoàng Văn Thái, Q.7, TP Hồ Chí Minh",null,10.7291087,106.7202352
VPBank Đông Anh CDM,ATM-24/7,"115-117 Tổ 03, Thị trấn Đông Anh, Huyện Đông Anh, TP. Hà Nội",null,21.1394195,105.8545155
VPBank Kiến An CDM,ATM-24/7,"Số 125 Trần Thành Ngọ, phường Trần Thành Ngọ, Quận Kiến An, thành phố Hải Phòng",null,20.8103752,106.6257081
VPBank Tân Túc CDM,ATM-24/7,"353 Nguyễn Hữu Trí, Khu Phố 1, Huyện Bình Chánh, TP.HCM",null,10.693023,106.580566
VPBank Tây Sài Gòn CDM,ATM-24/7,"270 Vành Đai Trong, P.Bình Trị Đông B, Quận Bình Tân, TP Hồ Chí Minh",null,10.7512509,106.6155623
VPBank Sầm Sơn CDM,ATM-24/7,"Số 47, Đường Nguyễn Du, phường Trường Sơn, Thị xã Sầm Sơn, tỉnh Thanh Hóa",null,19.7343386,105.8980136
VPBank Lê Trọng Tấn CDM,ATM-24/7,"56 Lê Trọng Tấn, Q.Thanh Xuân, Hà Nội",null,20.9995614,105.8278542
VPBank Vĩnh Long CDM,ATM-24/7,"3G-3F  Hưng Đạo Vương , Phường 1, Thành phố Vĩnh Long, Tỉnh Vĩnh Long",null,10.254706,105.973046
VPBank Quận 3 CDM,ATM-24/7,"63 Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3, TP Hồ Chí Minh",null,10.786407,106.6918260
VPBank Ngô Quyền CDM,CDM,"39A Ngô Quyền, phường Hàng Bài, quận Hoàn Kiếm, Hà Nội",null,21.021626,105.854158
VPBank Kỳ Bá,ATM-24/7,"225G Đường Hai Bà Trưng, phường Kỳ Bá, thành phố Thái Bình, tỉnh Thái Bình",null,20.4473505,106.3426429
VPBank Đông Đô CDM,ATM-24/7,"Số 362 Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội.",null,21.0094004,105.8513208
VPBank Kỳ Hòa CDM,ATM-24/7,"276C CMT8, P.10, Q.3, TP Hồ Chí Minh",null,10.780731,106.676835
PGD Cát Linh,PGD,"Số 24 Cát Linh, Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",(84-24) 3734 3961/3734 5457/38432942,21.029036,105.8307637
CN PHÚ YÊN,PGD,"180 -182 Đại lộ Hùng Vương, Phường 7, Thành Phố Tuy Hòa, Phú Yên",null,13.0923325,109.3139763
CN AN GIANG,PGD,"179-181 Trần Hưng Đạo, phường Mỹ Bình, TP Long Xuyên, An Giang",null,10.3681422,105.44757
PGD Thành Công,PGD,"Diện tích thương mại số A08 Tầng 1+2 và một phần diện tích tầng 4 Tòa nhà A thuộc Dự Án Công viên giải trí, trường học và tổ hợp nhà ở, thương mại, dịch vụ Golden Palace A, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam.",(84-24) 3772 5523/4/5/6/7,21.022313,105.8163284
PGD Mai Thúc Loan,PGD,"91 Mai Thúc Loan, phường Đông Ba, Tỉnh Thừa Thiên Huế, Việt Nam",(84-28) 54461233/35/32,16.476189,107.582205
PGD Sông Cầu,PGD,"Số 243 Phạm Văn Đồng, Phường Xuân Phú Thị xã Sông Cầu, Tỉnh Phú Yên",null,null,null
PGD Thủy Nguyên,PGD,"Số 86 Phố Mới, Xã Thủy Sơn, Huyện Thủy Nguyên, Thành phố Hải Phòng, Việt Nam.","(84-227) 3658566/(84-227) 3658 569",20.915125,106.674393
PGD Kim Liên,PGD,"Số 61 phố Xã Đàn, phường Phương Liên, quận Đống Đa, Thành phố Hà Nội, Việt Nam",(84-24) 3 5771881,21.0119685,105.8360222
PGD Tân Uyên,PGD,"Thửa đất số 13, Tờ bản đồ số 10, Phường Uyên Hưng, Thị xã Tân Uyên, Tỉnh Bình Dương",(0258) 3 512 179,11.0638523,106.796198
PGD Hà Tây,PGD,"Một phần tầng 1 tòa nhà HUD3 TOWER, số 121 - 123 đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông,Thành phố Hà Nội, Việt Nam",(84-24) 3355 2701,20.9665229,105.777508
PGD Văn Quán,PGD,"Phòng P101-Tầng 1, Phòng P201-Tầng 2, Tòa nhà Rainbown Văn Quán, Đường 19/05, Khu đô thị mới Văn Quán, Phường Văn Quán, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",(84-24) 73057314/33120800,20.974849,105.787962
PGD Bùi Hữu Nghĩa,PGD,"Một phần tầng trệt, Lầu 1 và Lầu 2 tòa nhà số 474A Trần Hưng Đạo, phường 2, quận 5, thành phố Hồ Chí Minh.",(0247) 3000000 - máy lẻ 306352,10.7536879,106.6617835
CN ĐỒNG THÁP,PGD,"Số 171 - 173 Hùng Vương, Phường 2, Thành phố Cao Lãnh, tỉnh Đồng Tháp",null,10.4558918,105.6368149
PGD Tây Hà Nội,PGD,"Tầng 1, tòa nhà Tây Hà, đường Tố Hữu, khu đô thị mới Phùng Khoang, tổ 11, phường Trung Văn, quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",(84-24) 36291051/ (84-24) 36291052,20.9964391,105.7931632
"PGD Kỳ Hòa (An Dương Vương cũ)",PGD,"276C Cách Mạng Tháng Tám, Phường 10, Quận 3, Tp. Hồ Chí Minh",(0269) 3864488,10.780731,106.676835
CN LONG AN,PGD,"Tòa nhà Số 6, đường Lê Cao Dõng, phường 2, Thành phố Tân An, tỉnh Long An.",null,10.5371695,106.4071329
PGD Liễu Giai,PGD,"Số 18 Liễu Giai, phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",(84-24) 3762 2626/3762 2572/3/4,21.0346699,105.814194
PGD Chợ Lớn,PGD,"Số 54 Trần Bình và 57 Tháp Mười, phường 2, Quận 6, thành phố HỒ CHÍ MINH",(0272) 3524524,10.749322,106.6510784
PGD Kiến An,PGD,"Số 125 Trần Thành Ngọ, Phường Trần Thành Ngọ, Quận Kiến An, Thành phố Hải Phòng, Việt Nam",(84-227) 364 8699,20.8103752,106.6257081
"PGD Phạm Hùng (PGD Láng Thượng cũ)",PGD,"Diện tích thương mại Tầng 1, Tòa nhà Shop W1 và tòa nhà số W1, W2 Lô đất HH, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, thành phố Hà Nội",(84-24) 37606023/24,21.011464,105.785935
PGD Nguyễn Thiện Thuật,PGD,"299-301 Nguyễn Thiện Thuật, P.1, Q.3, TPHỒ CHÍ MINH",(84-292) 376 8788/89,10.7697235,106.6775725
CN THÁI BÌNH,PGD,"Số nhà 259 M, phố Lê Quý Đôn, phường Bồ Xuyên, Thành phố Thái Bình, tỉnh Thái Bình, Việt Nam",(84-210) 6261666/667,20.4529353,106.3395774
PGD Lý Thường Kiệt,PGD,"Tầng trệt, tầng lửng, tầng 1 tòa nhà GMG, Số 539-541-543-545 đường Lý Thường Kiệt, Phường 8, quận Tân Bình, thành phố Hồ Chí Minh",(0270) 3853 855,10.7879629,106.6529402
PGD Trần Phú,PGD,"Số 83 + 83A, phố Trần Phú, tổ 16, Phường Trần Hưng Đạo, Thành phố Thái Bình, Tỉnh Thái Bình, Việt Nam",(84-210) 6258 015/17,20.4428122,106.3329356
PGD Nguyễn Văn Huyên (Đội Cấn cũ),PGD,"Tầng 1 đến tầng 3, Số 73 đường Nguyễn Văn Huyên, tổ 22, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam.",(84-24) 3722 6171,21.035627,105.797616
PGD Tân Bình,PGD,"307E đường Nguyễn Văn Trỗi, Phường 1, Quận Tân Bình, Tp. Hồ Chí Minh",(0297) 394 8111,10.798948,106.669507
PGD Trần Lãm,PGD,"Số 588 Phố Lý Bôn, Phường Kỳ Bá, Thành phố Thái Bình, Tỉnh Thái Bình, Việt Nam",(84-208) 365 6769,20.4402779,106.3397672
"PGD Trung Kính (PGD Quan Hoa cũ)",PGD,"Một phần tầng 1 tháp A và một phần tầng 3 tháp A và B, tòa nhà Central Point, số 219 Phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",(84-24) 62697883/4,21.0204738,105.7914871
PGD Tân Phú,PGD,"Tầng 1, Tầng 2, Tầng 3, Số 595 - 597 Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",(0297) 3984979,10.779515,106.635285
PGD Kỳ Bá,PGD,"Số 225G, đường Hai Bà Trưng, Phường Lê Hồng Phong, Thành phố Thái Bình, Tỉnh Thái Bình.",(84-208) 3840 656,20.4473505,106.3426429
Trung Hòa Nhân Chính,PGD,"Tầng 1, Tòa nhà 29T1, khu chung cư N05 Đông Nam Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",(84-24) 62695986,21.0081741,105.802853
CN VĨNH LONG,PGD,"Số 3F - 3G đường Trần Hưng Đạo, phường 1, thành phố Vĩnh Long, tỉnh Vĩnh Long",null,10.254706,105.973046
CN BẮC GIANG,PGD,"Số 303 đường Lê Lợi, phường Hoàng Văn Thụ, Thành phố Bắc Giang, Tỉnh Bắc Giang, Việt Nam",(84-211) 372 0323/24/(84-211) 372 0138,21.2757257,106.2034138
PGD Trần Duy Hưng,PGD,"Diện tích thương mại số 1.S11 tại tầng 1 thuộc Tòa nhà số S4.03, Lô đất F4-CH01 , Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Việt Nam",(84-24) 73055115,21.011464,105.785935
PGD Ngô Gia Tự,PGD,"Tầng 1 đến tầng 4, số 28+30 Nguyễn Thị Minh Khai, Phường Ngô Quyền, thành phố Bắc Giang, Tỉnh Bắc Giang, Việt Nam",(84-211) 353 0379,21.285429,106.206543
"PGD Vũ Trọng Phụng (PGD Nguyễn Tuân cũ)",PGD,"01 phần tầng 1, tòa nhà 21T1, dự án Hapulico Complex, số 01 Nguyễn Huy Tưởng, P Thanh xuân trung,  Thanh Xuân , Hà Nội",(84-24)35579793,20.9998712,105.8077351
CN THÁI NGUYÊN,PGD,"Số 631, đường Lương Ngọc Quyến, Phường Phan Đình Phùng, Thành phố Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam",(84-238)3581681,21.587916,105.8309401
PGD Hiệp Hòa,PGD,"80, đường 19/5, thị trấn Thắng, huyện Hiệp Hòa, Tỉnh Bắc Giang, Việt Nam",(84-211) 3696 878,21.356752,105.9818187
"PGD Hải An (PGD Trường Chinh cũ)",PGD,"Số 346 Văn Cao, Phường Đằng Lâm, Quận Hải An, Thành phố Hải Phòng, Việt Nam",(84-204) 3555 566/65,20.8316249,106.7026052
PGD Hồng Lĩnh,PGD,"Số 101 đường Trần Phú, phường Nam Hồng, thị xã Hồng Lĩnh, tỉnh Hà Tĩnh, Việt Nam",(84-28) 3872 2876/77/78/79,18.5244601,105.7028457
CN HƯNG YÊN,PGD,"Khu công nghiệp Phố Nối B, xã Nghĩa Hiệp, huyện Yên Mỹ,  tỉnh Hưng Yên",(84-228) 383 4834,20.9302244,106.057952
CN HÀ TĨNH,PGD,"Số 17, đường Trần Phú, phường Trần Phú, thành phố Hà Tĩnh, tỉnh Hà Tĩnh, Việt Nam",(028) 3941 4191,18.3395963,105.8943328
PGD Như Quỳnh,PGD,"Thửa đất số 469+470, tờ bản đồ số 05, Thị trấn Như Quỳnh, Huyện Văn Lâm, Tỉnh Hưng Yên, Việt Nam",(84-228) 395 9596,null,null
PGD Đồng Văn,PGD,"Số 185, tổ dân phố Nguyễn Hữu Tiến, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam, Việt Nam",(84-220) 3893 821,20.645165,105.93192
PGD Đội Cung,PGD,"Số 113, đường Trường Chinh, phường Lê Lợi, thành phố Vinh, tỉnh Nghệ An, Việt Nam",(028) 38210076,18.6811226,105.6649147
PGD Từ Sơn,PGD,"Phố Mới, Phường Đình Bảng, Thành phố Từ Sơn, tỉnh Bắc Ninh",(84-237) 3725 856,21.1136017,105.951156
PGD  Chương Mỹ,PGD,"Số Nhà 54, Tổ 6, Khu Xuân Hà, Thị Trấn Xuân Mai, Huyện Chương Mỹ, Thành Phố Hà Nội, Việt Nam.",(84-220) 3837 808,20.900108,105.578056
"VĂN PHÒNG MIỀN NAM (Sở Giao Dịch 2)",,"Tầng 1, Tầng 2, Tầng 3, Tầng 4, Tháp 3A1, số 3A-3B Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",070  385 3854,null,null
PGD Lê Chân,PGD,"Số 230-232 Tô Hiệu, Phường Trại Cau, Quận Lê Chân, Thành phố Hải Phòng, Việt Nam",(84-203)3567882/ 3567881,20.850956,106.678312
VĂN PHÒNG ĐẠI DIỆN MIỀN NAM,,"Tầng 1 và tầng 2, Tòa nhà Ree Tower Số 9 Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",null,null,null
PGD Thạch Thất,PGD,"Số 9 Đường 419, Thôn Vĩnh Lộc, Xã Phùng Xá, Huyện Thạch Thất, Thành Phố Hà Nội, Việt Nam",(84-225) 3545 119 /(84-225) 3545 118,21.01392,105.617859
PGD Khánh Hội,PGD,"Số 107 Nguyễn Thị Thập, Khu Phố 2, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh",(0274) 3662401,10.7379096,106.7210494
CN SỞ GIAO DỊCH,PGD,"Tầng 1 và tầng 3, tòa nhà số 34, phố Hai Bà Trưng, Phường Tràng Tiền, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",024. 3266 9363/57/58/59/60/61,21.0247064,105.8523778
PGD Mỹ Đức,PGD,"Số nhà 148-150 đường Đại Nghĩa, Thị trấn Đại Nghĩa, huyện Mỹ Đức, Thành phố Hà Nội",(84-225) 352 068 /(84-225) 3521 067,null,null
PGD Nguyễn Duy Trinh (Thạnh Mỹ Lợi cũ),PGD,"Số 657 và 659 Nguyễn Duy Trinh, Khu phố 4, Phường Bình Trưng Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",(84-28) 39318969/ (84-28) 39318959,10.7881897,106.7753573
PGD Thủ Đô,PGD,"Một phần diện tích tại tầng 1 tòa nhà số 34B Trần Phú, phường Điện Biên, quận Ba Đình, thành phố Hà Nội",024. 3734 9560,21.030236,105.843341
PGD Lê Văn Việt,PGD,"Một phần Tầng Hầm, Tầng Trệt (Tầng 1), Tầng Lửng của các căn nhà tại địa chỉ: số 304 - 306 và 300/1 - 300/3 Lê Văn Việt, Phường Tăng Nhơn Phú B, Thành phố Thủ Đức, Thành phố Hồ Chính Minh",(84-28) 38547048,10.844417,106.785031
PGD Ứng Hòa,PGD,"Tầng 1 và Tầng 2, số 07+09 phố Quang Trung, thị trấn Vân Đình, huyện Ứng Hòa, thành phố Hà Nội",(84-225) 3577 755/ (84-225) 3577 756,null,null
PGD Âu Cơ,PGD,"Tầng 1 và tầng 2, số 109 Nghi Tàm, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",(84-24) 3715 1921/22,21.053488,105.837504
PGD Phú Hội,PGD,"Số 64 Hùng Vương, Phường Phú Nhuận, Thành phố Huế, Tỉnh Thừa Thiên Huế, Việt Nam",028 3516 6008,16.4629333,107.5969538
PGD Uông Bí,PGD,"Số 496 đường Quang Trung, phường Quang Trung, thành phố Uông Bí,  tỉnh Quảng Ninh, Việt Nam",(84-222) 3681 999,21.0345944,106.7695621
PGD Quận 3,PGD,"Tầng Trệt và Tầng 1, Tòa nhà số 63 Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh",(028) 37519143,10.7844551,106.6942183
PGD Thanh Oai,PGD,"Số 256-258, Tổ 3, Phố Kim Bài, Thị trấn Kim Bài, Huyện Thanh Oai, Thành phố Hà Nội, Việt Nam",(84-225) 3847 355/ (84-225) 3847 356,null,null
PGD Phúc Yên,PGD,"Số nhà 104, đường Hai Bà Trưng, phường Hùng Vương, Thành Phố Phúc Yên, tỉnh Vĩnh Phúc, Việt Nam",(84-239) 389 8969,21.231431,105.7083684
PGD Gia Lâm,PGD,"Diện tích thương mại S1.0901S02 và S1.0901S8A, Ô đất B3-CT04, Tòa S1.09 Dự án Khu đô thị Gia Lâm – Vinhomes Ocean Park, xã Đa Tốn, Huyện Gia Lâm, Thành Phố Hà Nội, Việt Nam",(84-225)3955 904/ (84-225) 3955 905,20.995071,105.944054
PGD Sóc Sơn,PGD,"Khu Đô Thị Mới, Thị Trấn Sóc Sơn, Huyện Sóc Sơn, Thành Phố Hà Nội, Việt Nam.",(84-225) 3719 886 /(84-225) 3719 885,21.260443,105849939
PGD Phùng,PGD,"Phố Tây Sơn, Thị Trấn Phùng, Huyện Đan Phượng, Thành Phố Hà Nội",(84-24) 33898733,21.084054,105.67053
PGD Yên Phong,PGD,"Thôn Ngô Nội, Xã Trung Nghĩa, Huyện Yên Phong, Tỉnh Bắc Ninh, Việt Nam",0237 3771 595,21.1885945,105.9595802
PGD Mỹ Đình,PGD,"Tầng 1 tòa nhà CT1-1 khu đô thị Mễ Trì Hạ, phường Mễ Trì, quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",(84-24) 3 787 5006/7/8/9,21.015306,105.7809528
CN HÀ NAM,PGD,"Nhà thấp tầng số PG1 - 05A, Vincom Shophouse Hà Nam, 60, đường Biên Hòa, Phường Minh Khai, Thành phố Phủ Lý, Tỉnh Hà Nam, Việt Nam",(84-220) 3837 815,20.5431196,105.9172967
PGD Phạm Văn Đồng,PGD,"Nhà ở số B1-03 và B1-05A, Lô TT01, KĐT thành phố Xanh (Vinhome Gardenia) đường Hàm Nghi, phường Cầu Diễn, Quận Nam Từ Liêm, TP Hà Nội",(84-24) 3 792 0015/17/18/19,21.0354584,105.7627312
CN HẢI PHÒNG,PGD,"Số 31-33 Phạm Ngũ Lão, Phường Cầu Đất, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam",(84-203)3723818/ 3723828,20.8568129,106.6867492
PGD Trần Thái Tông,PGD,"Số D5 Trần Thái Tông, khu đô thị mới Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",(84-24) 62875666,21.0332222,105.7882755
"PGD Lê Hồng Phong (PGD Ngã Sáu cũ)",PGD,"Thửa 13, Lô 22B, Khu đô thị mới Ngã Năm, Sân bay Cát Bi, Phường Đông Khê , Quận Ngô Quyền, TP Hải Phòng",(84-203) 3789.959,20.8477885,106.7069341
"PGD Lê Văn Lương (PGD Láng Hạ cũ)",PGD,"Tầng 1, Tòa nhà HACC1 Complex Building, Lô đất 2.6 NO đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội",(84-24) 32484852,21.002905,105.801717
PGD Lạch Tray,PGD,"Số 276B Lạch Tray, Phường Lạch Tray, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam",(84-227) 3836686,20.840743,106.6938359
PGD Quang Trung,PGD,"Số 184 Quang Trung, Phường Phan Bội Châu, Quận Hồng Bàng, Thành phố Hải Phòng, Việt Nam",(84-227) 384 8226,20.8552058,106.6726813
CN THƯỜNG TÍN,PGD,"Khu đất kinh doanh dịch vụ, Xã Văn Bình, Huyện Thường Tín, Thành phố Hà Nội",(84-225) 3552 533/ (84-225) 3552 522,20.871799,105.867801
PGD Trần Nguyên Hãn,PGD,"Số 170A đường Trần Nguyên Hãn, phường Trần Nguyên Hãn, quận Lê Chân, Thành phố Hải Phòng, Việt Nam",(84-204) 6252 588/99,20.8479551,106.6714671
"PGD Lam Sơn (PGD Đông Thọ cũ)",PGD,"Một phần diện tích tại tòa nhà Số 253 Đường Trần Phú, Phường Ba Đình, thành phố Thanh Hóa, Tỉnh Thanh Hóa",(84-232) 351 8989,19.801645,105.776477
CN NGÔ QUYỀN,PGD,"Toà nhà Vinaplat, 39 Ngô Quyền, Phường Hàng Bài, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",(84-24) 22205088,21.021626,105.854158
PGD Hoàn Kiếm,PGD,"16 Thi Sách,  Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, TP Hà Nội",(84-24) 3935 1513/39350583,21.0090571,105.8607507
PGD Đông Anh,PGD,"Số 115, khối 1B và số 117, tổ 9, khối 1B, Thị Trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",024. 3965 5203/202,21.1394195,105.8545155
PGD Tràng An,PGD,"Số 99 Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",(84-24) 37478322/ 37478323/ 37478335/ 37478336,21.0162018,105.8226888
"PGD Bắc Hà Nội (PGD Tôn Đức Thắng cũ)",PGD,"Tầng 1 Tòa nhà 27A3, khu nhà ở cao tầng CT2 – Khu đô thị thành phố Giao Lưu, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, thành phố Hà Nội",(84-24) 35131969/ 35131970/ 35131971/ 35131972/ 35132485,21.0516058,105.7808956
PGD Lạc Trung,PGD,"Số 55 Lạc Trung, phường Vĩnh Tuy, quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",(84-24) 3633 5874/75/76,21.0028645,105.8665059
"PGD Nam Hà Nội (PGD Giải Phóng cũ)",PGD,"Toàn bộ diện tích Tầng 1 + Tầng 2 + Tầng 3 tại ngôi nhà số 18 ngõ 221 đường Giáp Bát, phường Giáp Bát, Quận Hoàng Mai, thành phố Hà Nội",(84-24) 3664 8852/53/54,20.983874,105.844659
"PGD Thành Đô (PGD Lý Nam Đế cũ)",PGD,"Số 4 Dã Tượng, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",(84-24) 37478692/ 37478693/ 37478694,21.023999,105.8465134
PGD Nguyễn Lương Bằng,PGD,"Ngôi nhà số 205, Nguyễn Lương Bằng, phường Thanh Bình, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",(84-204) 3556633,20.9369416,106.3102475
CN HẢI DƯƠNG,PGD,"Số 11 Trần Hưng Đạo, phường Trần Hưng Đạo, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",(84-204) 3863 544,20.938015,106.3388869
CN LÀO CAI,PGD,"Số 109 Hoàng Liên, Phường Cốc Lếu, Thành Phố Lào Cai, Tỉnh Lào Cai, Việt Nam",(84-239) 368 5222,22.497032,103.96788
PGD Quế Võ,PGD,"Khu phố Mao Trung, Phường Phượng Mao, Thị Xã Quế Võ, Tỉnh Bắc Ninh.",(84-237) 6252 004,21.154476,106143913
PGD Hà Thành,PGD,"Ô số L1-01, Tầng 1, Tòa nhà R6, Khu trung tâm thương mại Vincom Mega Mall, Số 72A Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam",(84-24) 66640036,21.0009207,105.8160354
PGD Chí Linh,PGD,"Số 251 Đường Nguyễn Trãi, Phường Sao Đỏ, Thành Phố Chí Linh, Tỉnh Hải Dương, Việt Nam",(84- 205)375.8999,21.06373,106.23203
PGD Phước Kiển,PGD,"1262 Lê Văn Lương, Ấp 2, Xã Phước Kiển, Huyện Nhà Bè, Thành Phố Hồ Chí Minh",(028) 35119151,10.700563,106.704396
PGD Ninh Kiều,PGD,"Số 353 đường Nguyễn Văn Cừ, phường An Hòa, quận Ninh Kiều, thành phố Cần Thơ",null,10.045581,105.767227
CN QUẢNG NINH,PGD,"Tòa nhà Hạ Long TK, Số 12 đường 25/4, Tổ 43, Khu 3, Phường Bạch Đằng, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",(84-222) 3893 686,20.9519872,107.0771494
PGD Kim Mã ( Giảng Võ cũ ),PGD,"Số 54+56+58 Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",(84-24) 3 512 2031/3 512 1178,21.0278728,105.824573
PGD Nguyễn Trãi,PGD,"Số 232+234+236 Đường Nguyễn Trãi, Phường Tân Sơn, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",(84-234) 394 3939,19.8037502,105.7713036
CN BÌNH PHƯỚC,PGD,"Số 860 Phú Riềng Đỏ, Phường Tân Xuân, Thị Xã Đồng Xoài, Tỉnh Bình Phước.",null,11.5314186,106.8970774
"PGD Đông Hương (PGD Trường Thi cũ)",PGD,"Tầng 1 tòa nhà Thành Trung Plaza, số 490 Đại lộ Lê Lợi, phường Đông Hương, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",(84-232) 384 6969,19.806373,105795304
PGD Vỹ Dạ,PGD,"212 Nguyễn Sinh Cung, Phường Vỹ Dạ, Thành phố Huế, Tỉnh Thừa Thiên Huế, Việt Nam",(84-28) 3515 8893/94/95/96/97/98,16.482982,107.596417
CN BẠC LIÊU,PGD,"Số 137 Trần Phú, Phường 7, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",null,9.290508,105.721695
PGD Hàm Nghi,PGD,"102-104 Hàm Nghi, phường Thạc Gián, quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam",(028) 35262298,16.0616774,108.2106624
PGD Bỉm Sơn,PGD,"Số 18 đường Nguyễn Huệ, Phường Ngọc Trạo, Thị xã Bỉm sơn, Tỉnh Thanh Hóa, Việt Nam",(84-234) 354 5556 - 354 5557,20.0848305,105.8571719
CN THANH TRÌ,PGD,"Căn Số TT3-01 và Căn Số TT3-02 thuộc Khu Nhà Ở Xã Hội IEC, tại Ô Quy Hoạch B3-2 Thuộc Phân Khu Đô Thị Ký Hiệu S5, Xã Tứ Hiệp, Huyện Thanh Trì, Thành Phố Hà Nội, Việt Nam.",null,20.940649,105.849167
PGD Văn Thánh,PGD,"Số 68-70 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, Việt Nam",(+84)  28 3979 7549,10.8019035,106.7154733
PGD Lý Nhân,PGD,"Số 127 Đường Trần Hưng Đạo, Thị trấn Vĩnh Trụ, Huyện Lý Nhân, Tỉnh Hà Nam",(84-203) 382 7979 /35827676/3657669 /3657668,null,null
CN THANH HOÁ,PGD,"Lô 05+06, đường Phan Chu Trinh, Phường Điện Biên, Thành phố Thanh Hoá, Tỉnh Thanh Hóa, Việt Nam",(84-234) 357 1616 - 3 57 1717,19.8121966,105.775556
