Name,Address,isCDM,District,Province,Latitude,Longitude
CDM Techcombank Long Thành 1,"Tổ 10, khu phố 3 khu Phước Hải, thị trấn Long Thành, H. Long Thành, Tỉnh Đồng Nai",True,Long Thành,Đồng Nai,10.7855994500696,106.949488537616
CDM Techcombank Hố Nai,"6/2, khu phố 1, P. Tân Hòa, TP. Biên Hòa, Tỉnh Đồng Nai",True,Biên Hòa,Đồng Nai,10.9680913849155,106.907630666453
CDM Techcombank Tam Hiệp,"R64-R65 Võ Thị Sáu, P. Thống Nhất, TP. Biên Hòa, Tỉnh Đồng Nai",True,Biên Hòa,Đồng Nai,10.9467983531079,106.827442024124
CDM Techcombank Long Thành 2,"Tổ 10, khu phố 3 khu Phước Hải, thị trấn Long Thành, H. Long Thành, Tỉnh Đồng Nai",True,Long Thành,Đồng Nai,10.7855994500696,106.949488537616
CDM Techcombank Biên Hòa 3,"39 Đồng Khởi, P. Tam Hòa, TP. Biên Hòa, Tỉnh Đồng Nai ",True,Biên Hòa,Đồng Nai,10.9546783892172,106.866786351112
CDM Techcombank Tràng An 1,"458 Minh Khai, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.994927471468,105.869157217635
CDM Techcombank Trần Duy Hưng 1,"CT1, tầng 1, Tòa nhà Vimeco Hoàng Minh Giám, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.008839818025,105.794592675037
CDM Techcombank Hiệp Phú,"L1-07, tầng L1, TTTM Plaza Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8455899893167,106.778979266452
CDM Techcombank Quang Trung 1,"170C Quang Trung, P. 10, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8289983759944,106.673749995287
CDM Techcombank Tràng An 2,"458 Minh Khai, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.994927471468,105.869157217635
CDM Techcombank Lạc Trung 1,"23 Lạc Trung, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0029993587952,105.863987194166
CDM Techcombank Hoàng Đạo Thúy 1,"Tầng 1, Tòa nhà 29T2, đường Hoàng Đạo Thúy, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.00735,105.80237
CDM Techcombank Hoàng Cầu,"63 Hoàng Cầu, P. Ô Chợ Dừa, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.016618638736,105.82383838926
CDM Techcombank Thái Thịnh,"102 Thái Thịnh, P. Trung Liệt, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0089293540603,105.819846723491
CDM Techcombank Đống Đa,"208 Thái Hà, P. Trung Liệt, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0137225435775,105.81921820442
CDM Techcombank Kim Liên 1,"Tầng 1, 69 X. Đàn, P. Phương Liên, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0132494930184,105.834945814085
CDM Techcombank Lạc Long Quân,"Tầng 1, 531 Lạc Long Quân, P. Xuân La, Q. Tây Hồ, TP. Hà Nội",True,Tây Hồ,Hà Nội,21.0631498035518,105.809306146533
CDM Techcombank Hoàng Gia,"Tầng 1, nhà R3, 72A Nguyễn Trãi, P. Thượng Đình, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,21.002837838545,105.815089055051
CDM Techcombank Trần Quốc Hoàn,"19 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Q. Cầu Giấy, Hà Nội",True,Cầu Giấy,Hà Nội,21.04168,105.78869
CDM Techcombank Nguyễn Ảnh Thủ,"130/3 Nguyễn Ảnh Thủ, ấp Trung Chánh 1, X. Trung Chánh, H. Hóc Môn, TP. Hồ Chí Minh",True,Hóc Môn,Hồ Chí Minh,10.8639314451509,106.612786970146
CDM Techcombank Võ Văn Ngân 1,"6 Võ Văn Ngân, khu phố 1, P. Trường Thọ, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8509730082653,106.755663639464
CDM Techcombank Lê Văn Thọ 1,"534 Lê Văn Thọ, P. 6, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.851039350821,106.656309237148
CDM Techcombank Nguyễn Oanh,"110-112 Nguyễn Oanh, P.  7, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8289449183128,106.679000066452
CDM Techcombank Bình Thạnh,"177 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8060639208756,106.715854024122
CDM Techcombank Thăng Long,"181 Nguyễn Lương Bằng, P. Quang Trung, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.01488,105.82806
CDM Techcombank Trần Thái Tông 1,"79 Trần Thái Tông, P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.032323803778,105.788749020871
CDM Techcombank Đông Đô 1,"Tòa tháp C5 D'Capital, 119 Trần Duy Hưng, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0059402815846,105.794602322456
CDM Techcombank The Manor 1,"Tòa nhà HH3 Sudico, KĐT Mỹ Đình Mễ Trì, P. Mỹ Đình 1, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0164974696444,105.779579814431
CDM Techcombank Nguyễn Cơ Thạch 1,"A1 Vinhomes Gardenia, đường Hàm Nghi, P. Cầu Diễn, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.036176981635,105.760218001731
CDM Techcombank Keangnam,"Tòa nhà Keangnam, E6 Phạm Hùng, P. Yên Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.016296060978,105.783644301591
CDM Techcombank Đan Phượng 1,"135 Tây Sơn, thị trấn Phùng, H. Đan Phượng, TP. Hà Nội",True,Đan Phượng,Hà Nội,21.0841479075187,105.670549253141
CDM Techcombank Phạm Văn Đồng,"234 Phạm Văn Đồng , P. Cổ Nhuế 1, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.05162,105.77977
CDM Techcombank Đắk Lắk 1,"29 Nguyễn Tất Thành, P. Tân Lợi, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk",True,Buôn Mê Thuột,Đắk Lắk,12.6869081200608,108.054651978121
CDM Techcombank Đắk Lắk 2,"29 Nguyễn Tất Thành, P. Tân Lợi, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk",True,Buôn Mê Thuột,Đắk Lắk,12.6869081200608,108.054651978121
CDM Techcombank Việt Trì,"TTTM Vincom Plaza Việt Trì, phố Đoàn Kết, P. Tiên Cát, TP. Việt Trì, Tỉnh Phú Thọ",True,Việt Trì,Phú Thọ,21.3127263471411,105.395605813085
CDM Techcombank Huế 1,"24 Lý Thường Kiệt, P. Vĩnh Ninh, TP. Huế, Tỉnh Thừa Thiên Huế",True,Huế,Thừa Thiên Huế,16.4592118951011,107.591685622358
CDM Techcombank Huế 2,"24 Lý Thường Kiệt, P. Vĩnh Ninh, TP. Huế, Tỉnh Thừa Thiên Huế",True,Huế,Thừa Thiên Huế,16.4592118951011,107.591685622358
CDM Techcombank Nội Bài,"Tầng 1, Tòa nhà NTS, Cảng hàng không quốc tế Nội Bài, X. Phú Minh, H. Sóc Sơn, TP. Hà Nội",True,Sóc Sơn,Hà Nội,21.2114232019276,105.806089296876
CDM Techcombank Bắc Giang 1,"270 Hoàng Văn Thụ, P. Hoàng Văn Thụ, TP. Bắc Giang, Tỉnh Bắc Giang",True,Bắc Giang,Bắc Giang,21.2810577721941,106.20756632431
CDM Techcombank Bắc Giang 2,"270 Hoàng Văn Thụ, P. Hoàng Văn Thụ, TP. Bắc Giang, Tỉnh Bắc Giang",True,Bắc Giang,Bắc Giang,21.2810577721941,106.20756632431
CDM Techcombank Phúc Yên,"84 Trần Hưng Đạo, tổ 8, P. Trưng Trắc, TP. Phúc Yên, Tỉnh Vĩnh Phúc",True,Phúc Yên,Vĩnh Phúc,21.2334430581028,105.705958335542
CDM Techcombank Hà Tây 2,"Tầng 1, Tòa nhà CT2 Ngô Thì Nhậm, P. Hà Cầu, Q. Hà Đông, TP.  Hà Nội",True,Hà Đông,Hà Nội,20.9686778002023,105.768802818314
CDM Techcombank Nhuệ Giang,"56-58 Lê Lợi, P. Nguyễn Trãi, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.97037,105.77834
CDM Techcombank Xa La 2,"Số 2, Biệt thự 8, KĐT Xa La, P. Phúc La, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.96283,105.79204
CDM Techcombank Hà Đông,"Chung cư CT1, làng Việt Kiều Châu Âu Euroland, KĐT Mỗ Lao, P. Mộ Lao, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.9859721346537,105.782612683467
CDM Techcombank Hà Tây 1,"Tầng 1, Tòa nhà CT2 Ngô Thì Nhậm, P. Hà Cầu, Q. Hà Đông, TP.  Hà Nội",True,Hà Đông,Hà Nội,20.9686778002023,105.768802818314
CDM Techcombank Thanh Xuân 1,"467 Nguyễn Trãi, P. Thanh Xuân Nam, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.9901899131061,105.801857808962
CDM Techcombank Văn Quán,"96-98 đường 19/5, P. Văn Quán, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.97512,105.78785
CDM Techcombank Xa La 1,"Số 2, Biệt thự 8, KĐT Xa La, P. Phúc La, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.96283,105.79204
CDM Techcombank Thanh Xuân 2,"Số 467 Nguyễn Trãi, phường Thanh Xuân Bắc, quận Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.99019,105.80186
CDM Techcombank Văn Phú,"Shophouse SH26 và SH27, tòa B chung cư H-CT2, KĐT Văn Phú, P. Phú La, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.9594578648137,105.767925278645
CDM Techcombank Kiến Hưng,"154 Lê Xuân Điệp, P. Kiến Hưng, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.96165,105.82083
CDM Techcombank Park City,"150 Lê Trọng Tấn, P. La Khê, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.96635,105.75927
CDM Techcombank Dương Nội,"C64-LK20 ô số 6, KĐT mới hai bên Lê Trọng Tấn, P. Dương Nội, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.98706,105.73822
CDM Techcombank An Hưng,"SH01, Tòa nhà Anland Premium, KĐT Dương Nội, P. La Khê, Q. Hà Đông, TP. Hà Nội",True,Hà Đông,Hà Nội,20.9755799806689,105.760687808961
CDM Techcombank Quy Nhơn,"22 Nguyễn Tất Thành, P. Lê Hồng Phong, TP. Quy Nhơn, Tỉnh Bình Định",True,Quy Nhơn,Bình Định,13.7765921505644,109.222485737083
CDM Techcombank Nghệ An 1,"Tầng 1, Tòa nhà CT1A Handico, 30 Quang Trung, P. Quang Trung, TP. Vinh, Tỉnh Nghệ An",True,Vinh,Nghệ An,18.6757093297447,105.67457098192
CDM Techcombank Nghệ An 2,"Tầng 1, Tòa nhà CT1A Handico, 30 Quang Trung, P. Quang Trung, TP. Vinh, Tỉnh Nghệ An",True,Vinh,Nghệ An,18.6757093297447,105.67457098192
CDM Techcombank Nguyễn Sỹ Sách,"28B đường Nguyễn Sỹ Sách, P. Hưng Bình, TP. Vinh, Tỉnh Nghệ An",True,Vinh,Nghệ An,18.6864412254044,105.678205637744
CDM Techcombank An Giang 1,"78 Hùng Vương, P. Mỹ Long, TP. Long Xuyên, Tỉnh An Giang",True,Long Xuyên,An Giang,10.378303350068,105.442221978094
CDM Techcombank An Giang 2,"78 Hùng Vương, P. Mỹ Long, TP. Long Xuyên, Tỉnh An Giang",True,Long Xuyên,An Giang,10.378303350068,105.442221978094
CDM Techcombank Láng Hạ,"101 Láng Hạ, P. Láng Hạ, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.01398,105.81354
CDM Techcombank Thái Nguyên 1,"64 Hoàng Văn Thụ, P. Hoàng Văn Thụ, TP. Thái Nguyên, Tỉnh Thái Nguyên",True,Thái Nguyên,Thái Nguyên,21.5926193560349,105.834257921615
CDM Techcombank Thái Nguyên 2,"64 Hoàng Văn Thụ, P. Hoàng Văn Thụ, TP. Thái Nguyên, Tỉnh Thái Nguyên",True,Thái Nguyên,Thái Nguyên,21.5926193560349,105.834257921615
CDM Techcombank Xuân Mai 1,"62 khu Xuân Hà, thị trấn Xuân Mai, H. Chương Mỹ, TP. Hà Nội",True,Chương Mỹ,Hà Nội,20.90293,105.57913
CDM Techcombank Xuân Mai 2,"62 khu Xuân Hà, thị trấn Xuân Mai, H. Chương Mỹ, TP. Hà Nội",True,Chương Mỹ,Hà Nội,20.90293,105.57913
CDM Techcombank Thanh Hóa 1,"L1-03B và L2-11B, TTTM Vincom Plaza Trần Phú, 27 Trần Phú, P. Điện Biên, TP. Thanh Hóa, Tỉnh Thanh Hóa",True,Thanh Hóa,Thanh Hóa,19.8095665531125,105.777167342669
CDM Techcombank Thanh Hóa 2,"L1-03B và L2-11B, TTTM Vincom Plaza Trần Phú, 27 Trần Phú, P. Điện Biên, TP. Thanh Hóa, Tỉnh Thanh Hóa",True,Thanh Hóa,Thanh Hóa,19.8095665531125,105.777167342669
CDM Techcombank Chợ Tây Thành,"215 Nguyễn Trãi, P. Tân Sơn, TP. Thanh Hóa, Tỉnh Thanh Hóa",True,Thanh Hóa,Thanh Hóa,19.8036413645411,105.769027795439
CDM Techcombank Long An,"L1-07 và L2-05-09 TTTM Vincom Long An, đường Hùng Vương, P. 2, TP. Tân An, Tỉnh Long An",True,Tân An,Long An,10.5342866253463,106.409825324208
CDM Techcombank Xuân Diệu,"46 Xuân Diệu, P. Quảng An, Q. Tây Hồ, TP. Hà Nội",True,Tây Hồ,Hà Nội,21.0615799080585,105.831316351293
CDM Techcombank Lạc Trung 2,"23 Lạc Trung, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0029993587952,105.863987194166
CDM Techcombank Tràng An 3,"458 Minh Khai, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.994927471468,105.869157217635
CDM Techcombank Kim Liên 2,"Tầng 1, 69 X. Đàn, P. Phương Liên, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0132494930184,105.834945814085
CDM Techcombank Đội Cấn,"285 Đội Cấn, P. Liễu Giai, Q. Ba Đình, TP. Hà Nội",True,Ba Đình,Hà Nội,21.0356723989216,105.819001708425
CDM Techcombank Thụy Khuê,"152 Thụy Khuê, P. Thụy Khuê, Q. Tây Hồ, TP. Hà Nội",True,Tây Hồ,Hà Nội,21.04331,105.82239
CDM Techcombank Ngọc Khánh,"Vinhomes Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Q. Ba Đình, TP. Hà Nội",True,Ba Đình,Hà Nội,21.0311144749008,105.815009522902
CDM Techcombank Hà Nội,"30B Nguyễn Hữu Huân, P. Hàng Buồm, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.034505266403,105.854331071949
CDM Techcombank Bà Triệu,"333 Trần Khát Chân, P. Thanh Nhàn, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0090712650218,105.857109695468
CDM Techcombank Cát Linh,"98 Tôn Đức Thắng, P. Quốc Tử Giám, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0271,105.83383
CDM Techcombank Lĩnh Nam 1,"18 Tam Trinh, P. Minh Khai, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.9951768130194,105.862100106544
CDM Techcombank Lĩnh Nam 2,"18 Tam Trinh, P. Minh Khai, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.9951768130194,105.862100106544
CDM Techcombank Winmart+ Lô BT3 Ô 24 KĐT Pháp Vân,"Lô BT3, ô số 24, KĐT mới Pháp Vân Tứ Hiệp, P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.956631,105.846703
CDM Techcombank Winmart+ Packexim,"Tòa nhà Packexim, 49/15 An Dương, P. Phú Thượng, Q. Tây Hồ, TP. Hà Nội",True,Tây Hồ,Hà Nội,21.085764,105.813232
CDM Techcombank Chương Dương 1,"412 Nguyễn Văn Cừ, P. Bồ Đề, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0466890806156,105.878300366634
CDM Techcombank Chương Dương 2,"412 Nguyễn Văn Cừ, P. Bồ Đề, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0466890806156,105.878300366634
CDM Techcombank Ngọc Lâm,"60 Ngọc Lâm, P. Ngọc Lâm, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0446654367617,105.867992557352
CDM Techcombank Sài Đồng,"Căn hộ 6, nhà NO1B, KĐT mới Sài Đồng, P. Phúc Đồng, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0388174850569,105.903815476434
CDM Techcombank Việt Hưng,"A41, Lô Biệt thự BT7, KĐT mới Việt Hưng, P. Việt Hưng, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0596773532822,105.90683906294
CDM Techcombank Ngô Gia Tự,"86 Ngô Gia Tự, P. Đức Giang, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.058183732797,105.891222641493
CDM Techcombank Cổ Linh,"81 Cổ Linh, P. Thạch Bàn, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0200244997514,105.911066899162
CDM Techcombank Ruby,"Căn TMDV HD09-SP.BH-50, KĐT Gia Lâm, X. Dương Xá, H. Gia Lâm, TP. Hà Nội",True,Gia Lâm,Hà Nội,21.0002975791191,105.942878085537
CDM Techcombank Ninh Hiệp,"Thôn 8, X. Ninh Hiệp, H. Gia Lâm, TP. Hà Nội",True,Gia Lâm,Hà Nội,21.07861,105.94087
CDM Techcombank Long Biên,"1S03 và 1S5A, tầng 1, Tòa nhà S5 (S5.2), P. Phúc Lợi, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.04987,105.91754
CDM Techcombank Ecopark,"L1-03, tầng 1, tháp A2, KĐT Ecopark, X. Xuân Quan, H. Văn Giang, Tỉnh Hưng Yên",True,Văn Giang,Hưng Yên,20.95259,105.93742
CDM Techcombank Gia Lâm,"Tòa nhà số S1.01, KĐT Vinhome Ocean Park, X. Đa Tốn, H. Gia Lâm, TP. Hà Nội",True,Gia Lâm,Hà Nội,20.99341,105.94262
CDM Techcombank Chương Dương 3,"412 Nguyễn Văn Cừ, P. Bồ Đề, Q. Long Biên, TP. Hà Nội",True,Long Biên,Hà Nội,21.0466890806156,105.878300366634
CDM Techcombank Hà Tĩnh,"TTTM Vincom Plaza Hà Tĩnh, đường Hàm Nghi và đường Hà Huy Tập, P. Hà Huy Tập, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",True,Hà Tĩnh,Hà Tĩnh,18.3376846214143,105.895681792377
CDM Techcombank Hà Tĩnh 2,"TTTM Vincom Plaza Hà Tĩnh, đường Hàm Nghi và đường Hà Huy Tập, P. Hà Huy Tập, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",True,Hà Huy Tập,Hà Tĩnh,18.3376846 ,105.8956818 
CDM Techcombank Pleiku,"16-18 Trần Phú nối dài, P. Tây Sơn, TP. Pleiku, Tỉnh Gia Lai",True,Pleiku,Gia Lai,13.9782473999882,107.998543613111
CDM Techcombank Quảng Ngãi,"26 Lê Thánh Tôn, P. Nghĩa Chánh, TP. Quảng Ngãi, Tỉnh Quảng Ngãi",True,Quảng Ngãi,Quảng Ngãi,15.1137364387375,108.810563290729
CDM Techcombank Đà Nẵng 1,"304-306 Nguyễn Văn Linh, P. Thạc Gián, Q. Thanh Khê, TP. Đà Nẵng",True,Thanh Khê,Đà Nẵng,16.0595759174037,108.207947035353
CDM Techcombank Nam Định 1,"56 Quang Trung, P. Bà Triệu, TP. Nam Định, Tỉnh Nam Định",True,Nam Định,Nam Định,20.4293079431766,106.17239328196
CDM Techcombank Nam Định 2,"56 Quang Trung, P. Bà Triệu, TP. Nam Định, Tỉnh Nam Định",True,Nam Định,Nam Định,20.4293079431766,106.17239328196
CDM Techcombank Vĩnh Long 1,"L1-06, TTTM Vincom Plaza Vĩnh Long, 55 Phạm Thái Bường, khóm 3, P. 4, TP. Vĩnh Long, Tỉnh Vĩnh Long",True,Vĩnh Long,Vĩnh Long,10.2457619864998,105.97749370257
CDM Techcombank Vĩnh Long 2,"L1-06, TTTM Vincom Plaza Vĩnh Long, 55 Phạm Thái Bường, khóm 3, P. 4, TP. Vĩnh Long, Tỉnh Vĩnh Long",True,Vĩnh Long,Vĩnh Long,10.2457619864998,105.97749370257
CDM Techcombank Đồng Tháp 1,"Shophouse PG1-24, TTTM Vinhomes Cao Lãnh, 2 đường 30/4, P. 1, TP. Cao Lãnh, Tỉnh Đồng Tháp",True,Cao Lãnh,Đồng Tháp,10.4556470355209,105.633886416045
CDM Techcombank Đồng Tháp 2,"Shophouse PG1-24, TTTM Vinhomes Cao Lãnh, 2 đường 30/4, P. 1, TP. Cao Lãnh, Tỉnh Đồng Tháp",True,Cao Lãnh,Đồng Tháp,10.4556470355209,105.633886416045
CDM Techcombank Ninh Bình 1,"848 Trần Hưng Đạo, P. Tân Thành, TP. Ninh Bình, Tỉnh Ninh Bình",True,Ninh Bình,Ninh Bình,20.2593278139926,105.970818695687
CDM Techcombank Ninh Bình 2,"848 Trần Hưng Đạo, P. Tân Thành, TP. Ninh Bình, Tỉnh Ninh Bình",True,Ninh Bình,Ninh Bình,20.2593278139926,105.970818695687
CDM Techcombank Sơn Tây,"269-271 Chùa Thông, P. Sơn Lộc, TX. Sơn Tây, TP. Hà Nội",True,Sơn Tây,Hà Nội,21.1239687465472,105.500909778283
CDM Techcombank Winmart+ Chùa Thông,"429 Chùa Thông, P. Sơn Lộc, TX. Sơn Tây, TP. Hà Nội",True,Sơn Tây,Hà Nội,21.1280460357666,105.50358581543
CDM Techcombank Kỳ Anh,"L1–05, tầng 1, TTTM VinCom Kỳ Anh Hà Tĩnh, P. Sông Trí, TX. Kỳ Anh, Tỉnh Hà Tĩnh",True,Kỳ Anh,Hà Tĩnh,18.0763338878055,106.288727825802
CDM Techcombank Đà Nẵng 2,"304-306 Nguyễn Văn Linh, P. Thạc Gián, Q. Thanh Khê, TP. Đà Nẵng",True,Thanh Khê,Đà Nẵng,16.0595759174037,108.207947035353
CDM Techcombank Hòa Khánh 2,"661 Tôn Đức Thắng, P. Hòa Khánh Nam, Q. Liên Chiểu, TP.  Đà Nẵng",True,Liên Chiểu,Đà Nẵng,16.0687259846195,108.151449995363
CDM Techcombank Phan Chu Trinh,"97 Phan Chu Trinh, P. Phước Ninh, Q. Hải Châu, TP. Đà Nẵng",True,Hải Châu,Đà Nẵng,16.0661826011964,108.220204349768
CDM Techcombank Chợ Mới,"98 Trưng Nữ Vương, P. Bình Thuận, Q. Hải Châu, TP. Đà Nẵng",True,Hải Châu,Đà Nẵng,16.0531241111545,108.218220056928
CDM Techcombank Nguyễn Hữu Thọ,"363  Nguyễn Hữu Thọ, P. Khuê Trung, Q. Cẩm Lệ, TP. Đà Nẵng",True,Cẩm Lệ,Đà Nẵng,16.0366011878524,108.210186913647
CDM Techcombank SunCity,"3-7 Nguyễn Phước Lan, P. Hòa Xuân, Q. Cẩm Lệ, TP. Đà Nẵng",True,Cẩm Lệ,Đà Nẵng,16.0227069747893,108.22512204342
CDM Techcombank Ngũ Hành Sơn,"161 Nguyễn Văn Thoại, P. An Hải Đông, Q. Sơn Trà, TP. Đà Nẵng",True,Sơn Trà,Đà Nẵng,16.0550366360141,108.241499695839
CDM Techcombank Sông Công,"305 Nguyễn Văn Thoại, P. Phước Mỹ, Q. Sơn Trà, TP. Đà Nẵng",True,Sơn Trà,Đà Nẵng,16.055894,108.242027
CDM Techcombank Sơn Trà,"Lô C1-08-09-10, 124 Phạm Văn Đồng, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng",True,Sơn Trà,Đà Nẵng,16.0708158365834,108.235394943106
CDM Techcombank Tiền Giang,"PG01-01 và PG01-02, Dự án TTTM và Shophouse Vincom Mỹ Tho, 1A Hùng Vương, P. 1, TP. Mỹ Tho, Tỉnh Tiền Giang",True,Mỹ Tho,Tiền Giang,10.3571764509333,106.363968744715
CDM Techcombank The Manor 2,"Tòa nhà HH3 Sudico, KĐT Mỹ Đình Mễ Trì, P. Mỹ Đình 1, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0164974696444,105.779579814431
CDM Techcombank Nguyễn Cơ Thạch 2,"A1 Vinhomes Gardenia, đường Hàm Nghi, P. Cầu Diễn, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.036176981635,105.760218001731
CDM Techcombank Trần Duy Hưng 2,"CT1, tầng 1, Tòa nhà Vimeco Hoàng Minh Giám, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.008839818025,105.794592675037
CDM Techcombank Trần Thái Tông 2,"79 Trần Thái Tông, P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.032323803778,105.788749020871
CDM Techcombank Hoàng Đạo Thúy 2,"Tầng 1, Tòa nhà 29T2, đường Hoàng Đạo Thúy, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.00735,105.80237
CDM Techcombank Trung Yên,"12 lô 1B KĐT Trung Yên, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0156329712301,105.797825838692
CDM Techcombank An Khánh,"A7-NV1 ô số 8 và ô số 9, KĐT mới hai bên Lê Trọng Tấn, X. An Khánh, H. Hoài Đức, TP. Hà Nội",True,Hoài Đức,Hà Nội,21.00139,105.73294
CDM Techcombank Chùa Láng,"Tầng 1, 71 Chùa Láng, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0233707527978,105.80623782809
CDM Techcombank Green Bay,"ML06-01, Dự án Vinhomes Green Bay, P. Mễ Trì, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,20.99835,105.78699
CDM Techcombank Hapulico,"54F Vũ Trọng Phụng, P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.9984668336726,105.809023964786
CDM Techcombank Ba Đình 1,"168 Ngọc Khánh, P. Giảng Võ, Q. Ba Đình, TP. Hà Nội",True,Ba Đình,Hà Nội,21.0253455737078,105.818647431982
